competitor,product_id,price,scrape_ts,event_date
GrocerX,P100000,0.95,2025-08-13T19:25:07,2025-08-13
ValueFoods,P100000,1.76,2025-08-13T09:30:56,2025-08-13
UrbanMart,P100000,0.95,2025-08-13T21:13:09,2025-08-13
GrocerX,P100001,5.31,2025-08-13T11:36:59,2025-08-13
MarketHub,P100001,4.78,2025-08-13T05:15:44,2025-08-13
UrbanMart,P100001,4.18,2025-08-13T07:09:56,2025-08-13
GrocerX,P100002,11.31,2025-08-13T01:45:24,2025-08-13
ValueFoods,P100002,8.22,2025-08-13T15:48:04,2025-08-13
UrbanMart,P100002,11.83,2025-08-13T15:34:36,2025-08-13
GrocerX,P100003,10.04,2025-08-13T15:34:26,2025-08-13
MarketHub,P100003,4.29,2025-08-13T15:10:48,2025-08-13
ValueFoods,P100003,7.73,2025-08-13T08:43:12,2025-08-13
UrbanMart,P100003,10.49,2025-08-13T14:33:19,2025-08-13
GrocerX,P100004,8.95,2025-08-13T22:25:24,2025-08-13
ValueFoods,P100004,5.86,2025-08-13T01:35:58,2025-08-13
UrbanMart,P100004,13.45,2025-08-13T01:25:43,2025-08-13
GrocerX,P100005,8.48,2025-08-13T21:45:02,2025-08-13
MarketHub,P100005,7.98,2025-08-13T01:58:35,2025-08-13
ValueFoods,P100005,9.94,2025-08-13T08:43:47,2025-08-13
ValueFoods,P100006,4.18,2025-08-13T14:11:07,2025-08-13
UrbanMart,P100006,4.64,2025-08-13T22:55:32,2025-08-13
MarketHub,P100007,6.43,2025-08-13T02:58:15,2025-08-13
ValueFoods,P100007,6.24,2025-08-13T14:25:36,2025-08-13
UrbanMart,P100007,7.24,2025-08-13T11:45:54,2025-08-13
GrocerX,P100008,3.29,2025-08-13T00:39:13,2025-08-13
MarketHub,P100008,3.28,2025-08-13T13:11:52,2025-08-13
ValueFoods,P100008,4.25,2025-08-13T10:13:34,2025-08-13
UrbanMart,P100008,3.60,2025-08-13T20:20:10,2025-08-13
GrocerX,P100009,2.68,2025-08-13T08:13:27,2025-08-13
MarketHub,P100009,2.05,2025-08-13T06:27:52,2025-08-13
ValueFoods,P100009,3.88,2025-08-13T15:10:08,2025-08-13
GrocerX,P100010,0.56,2025-08-13T18:09:14,2025-08-13
ValueFoods,P100010,0.44,2025-08-13T16:53:25,2025-08-13
UrbanMart,P100010,0.55,2025-08-13T17:47:52,2025-08-13
GrocerX,P100011,4.41,2025-08-13T05:58:32,2025-08-13
MarketHub,P100011,8.55,2025-08-13T15:22:13,2025-08-13
ValueFoods,P100011,6.86,2025-08-13T16:00:16,2025-08-13
UrbanMart,P100011,5.80,2025-08-13T07:49:46,2025-08-13
GrocerX,P100012,0.87,2025-08-13T13:37:01,2025-08-13
MarketHub,P100012,12.55,2025-08-13T05:27:17,2025-08-13
UrbanMart,P100012,10.16,2025-08-13T12:01:01,2025-08-13
GrocerX,P100013,3.58,2025-08-13T13:26:12,2025-08-13
MarketHub,P100013,3.26,2025-08-13T08:02:46,2025-08-13
UrbanMart,P100013,4.12,2025-08-13T18:52:14,2025-08-13
GrocerX,P100014,5.71,2025-08-13T21:50:29,2025-08-13
MarketHub,P100014,5.55,2025-08-13T11:14:30,2025-08-13
ValueFoods,P100014,5.27,2025-08-13T04:15:15,2025-08-13
UrbanMart,P100014,5.03,2025-08-13T21:39:20,2025-08-13
GrocerX,P100015,6.59,2025-08-13T03:58:26,2025-08-13
MarketHub,P100015,9.47,2025-08-13T18:17:27,2025-08-13
ValueFoods,P100015,7.09,2025-08-13T19:48:09,2025-08-13
UrbanMart,P100015,7.58,2025-08-13T07:33:01,2025-08-13
GrocerX,P100016,0.52,2025-08-13T00:38:01,2025-08-13
MarketHub,P100016,0.56,2025-08-13T05:22:45,2025-08-13
UrbanMart,P100016,0.56,2025-08-13T15:50:52,2025-08-13
GrocerX,P100017,4.57,2025-08-13T09:04:50,2025-08-13
MarketHub,P100017,7.04,2025-08-13T01:27:49,2025-08-13
ValueFoods,P100017,6.59,2025-08-13T20:55:18,2025-08-13
UrbanMart,P100017,6.32,2025-08-13T05:01:57,2025-08-13
GrocerX,P100018,4.33,2025-08-13T05:58:39,2025-08-13
MarketHub,P100018,4.45,2025-08-13T02:32:44,2025-08-13
ValueFoods,P100018,6.21,2025-08-13T11:46:21,2025-08-13
UrbanMart,P100018,3.10,2025-08-13T13:31:35,2025-08-13
GrocerX,P100019,5.12,2025-08-13T06:14:23,2025-08-13
MarketHub,P100019,3.46,2025-08-13T04:50:26,2025-08-13
UrbanMart,P100019,4.93,2025-08-13T13:32:48,2025-08-13
GrocerX,P100020,4.59,2025-08-13T08:08:45,2025-08-13
MarketHub,P100020,3.52,2025-08-13T17:30:20,2025-08-13
ValueFoods,P100020,3.24,2025-08-13T17:49:42,2025-08-13
UrbanMart,P100020,2.90,2025-08-13T02:45:25,2025-08-13
ValueFoods,P100021,2.21,2025-08-13T08:25:05,2025-08-13
UrbanMart,P100021,2.20,2025-08-13T22:35:36,2025-08-13
GrocerX,P100022,6.33,2025-08-13T06:08:25,2025-08-13
MarketHub,P100022,5.49,2025-08-13T14:07:29,2025-08-13
ValueFoods,P100022,7.61,2025-08-13T06:35:51,2025-08-13
UrbanMart,P100022,5.35,2025-08-13T19:49:42,2025-08-13
GrocerX,P100023,7.14,2025-08-13T13:39:20,2025-08-13
MarketHub,P100023,9.69,2025-08-13T06:52:17,2025-08-13
ValueFoods,P100023,6.15,2025-08-13T02:57:41,2025-08-13
GrocerX,P100024,0.48,2025-08-13T15:11:04,2025-08-13
MarketHub,P100024,0.62,2025-08-13T14:55:17,2025-08-13
ValueFoods,P100024,0.40,2025-08-13T23:00:32,2025-08-13
UrbanMart,P100024,0.44,2025-08-13T00:38:34,2025-08-13
GrocerX,P100025,9.60,2025-08-13T23:31:51,2025-08-13
MarketHub,P100025,10.63,2025-08-13T23:10:08,2025-08-13
ValueFoods,P100025,10.12,2025-08-13T07:45:44,2025-08-13
GrocerX,P100026,12.01,2025-08-13T17:36:09,2025-08-13
MarketHub,P100026,14.66,2025-08-13T16:34:44,2025-08-13
UrbanMart,P100026,9.91,2025-08-13T13:27:51,2025-08-13
GrocerX,P100027,2.80,2025-08-13T18:09:48,2025-08-13
MarketHub,P100027,3.92,2025-08-13T08:04:52,2025-08-13
ValueFoods,P100027,3.43,2025-08-13T20:00:00,
UrbanMart,P100027,4.14,2025-08-13T02:57:36,2025-08-13
MarketHub,P100028,0.52,2025-08-13T23:20:47,2025-08-13
ValueFoods,P100028,0.50,2025-08-13T01:18:32,2025-08-13
GrocerX,P100029,0.56,2025-08-13T08:28:27,2025-08-13
UrbanMart,P100029,0.76,2025-08-13T02:25:39,2025-08-13
GrocerX,P100030,5.41,2025-08-13T23:08:51,2025-08-13
MarketHub,P100030,5.35,2025-08-13T15:09:27,2025-08-13
ValueFoods,P100030,4.72,2025-08-13T15:12:03,2025-08-13
UrbanMart,P100030,6.40,2025-08-13T01:42:01,2025-08-13
GrocerX,P100031,12.52,2025-08-13T09:52:55,2025-08-13
MarketHub,P100031,12.08,2025-08-13T17:15:41,2025-08-13
ValueFoods,P100031,14.34,2025-08-13T16:43:33,2025-08-13
UrbanMart,P100031,3.57,2025-08-13T18:56:38,2025-08-13
GrocerX,P100032,6.93,2025-08-13T11:42:22,2025-08-13
ValueFoods,P100032,6.74,2025-08-13T20:55:08,2025-08-13
UrbanMart,P100032,7.14,2025-08-13T06:04:01,2025-08-13
MarketHub,P100033,10.28,2025-08-13T06:45:32,2025-08-13
ValueFoods,P100033,9.26,2025-08-13T19:50:06,2025-08-13
UrbanMart,P100033,8.83,2025-08-13T23:59:26,2025-08-13
GrocerX,P100034,5.78,2025-08-13T16:36:00,2025-08-13
MarketHub,P100034,5.82,2025-08-13T23:49:12,2025-08-12
UrbanMart,P100034,4.85,2025-08-13T19:41:37,2025-08-13
MarketHub,P100035,3.18,2025-08-13T09:40:50,2025-08-13
ValueFoods,P100035,5.19,2025-08-13T19:46:07,2025-08-13
UrbanMart,P100035,5.23,2025-08-13T17:56:32,2025-08-13
GrocerX,P100036,3.15,2025-08-13T00:50:19,2025-08-13
MarketHub,P100036,6.02,2025-08-13T02:28:04,2025-08-13
UrbanMart,P100036,2.86,2025-08-13T02:46:13,2025-08-13
GrocerX,P100037,5.84,2025-08-13T16:03:30,2025-08-13
ValueFoods,P100037,4.08,2025-08-13T15:31:24,2025-08-13
UrbanMart,P100037,4.63,2025-08-13T07:17:29,2025-08-13
GrocerX,P100038,9.97,2025-08-13T22:54:43,2025-08-13
ValueFoods,P100038,6.02,2025-08-13T00:14:59,2025-08-13
UrbanMart,P100038,6.16,2025-08-13T06:49:58,2025-08-13
GrocerX,P100039,8.13,2025-08-13T16:48:26,2025-08-13
MarketHub,P100039,8.53,2025-08-13T21:03:19,2025-08-13
ValueFoods,P100039,6.02,2025-08-13T09:17:44,2025-08-13
GrocerX,P100040,4.84,2025-08-13T16:24:36,2025-08-13
MarketHub,P100040,2.93,2025-08-13T14:13:14,2025-08-13
ValueFoods,P100040,3.24,2025-08-13T12:19:27,2025-08-13
UrbanMart,P100040,4.42,2025-08-13T09:25:23,2025-08-13
ValueFoods,P100041,9.27,2025-08-13T01:23:17,2025-08-13
UrbanMart,P100041,9.04,2025-08-13T11:59:44,2025-08-13
GrocerX,P100042,9.77,2025-08-13T20:11:57,2025-08-13
MarketHub,P100042,10.97,2025-08-13T05:59:43,2025-08-13
ValueFoods,P100042,10.32,2025-08-13T19:09:26,2025-08-13
UrbanMart,P100042,10.39,2025-08-13T23:24:46,2025-08-13
GrocerX,P100043,6.14,2025-08-13T12:29:39,2025-08-13
MarketHub,P100043,4.45,2025-08-13T23:21:17,2025-08-13
UrbanMart,P100043,8.13,2025-08-13T03:22:09,2025-08-13
GrocerX,P100044,5.56,2025-08-13T07:54:59,2025-08-13
MarketHub,P100044,5.62,2025-08-13T10:58:07,2025-08-13
ValueFoods,P100044,6.09,2025-08-13T14:31:44,2025-08-11
UrbanMart,P100044,4.37,2025-08-13T22:03:06,2025-08-13
GrocerX,P100045,6.13,2025-08-13T09:04:47,2025-08-13
ValueFoods,P100045,6.91,2025-08-13T20:56:45,2025-08-13
UrbanMart,P100045,6.50,2025-08-13T13:08:12,2025-08-13
ValueFoods,P100046,9.05,2025-08-13T23:28:52,2025-08-13
GrocerX,P100047,0.53,2025-08-13T21:35:59,2025-08-13
ValueFoods,P100047,0.59,2025-08-13T18:17:28,2025-08-13
UrbanMart,P100047,0.60,2025-08-13T19:22:55,2025-08-13
MarketHub,P100048,12.32,2025-08-13T11:17:45,2025-08-13
UrbanMart,P100048,10.72,2025-08-13T05:46:35,2025-08-13
GrocerX,P100049,0.38,2025-08-13T03:49:02,2025-08-13
MarketHub,P100049,0.47,2025-08-13T19:00:47,2025-08-13
ValueFoods,P100049,0.31,2025-08-13T22:23:03,2025-08-13
UrbanMart,P100049,0.62,2025-08-13T13:43:15,2025-08-13
GrocerX,P100050,6.84,2025-08-13T22:43:19,2025-08-13
MarketHub,P100050,12.83,2025-08-13T08:50:08,2025-08-13
ValueFoods,P100050,14.12,2025-08-13T07:34:41,2025-08-13
UrbanMart,P100050,14.28,2025-08-13T10:39:11,2025-08-13
GrocerX,P100051,10.55,2025-08-13T15:23:25,2025-08-13
MarketHub,P100051,10.57,2025-08-13T00:56:15,2025-08-13
UrbanMart,P100051,12.67,2025-08-13T09:37:47,2025-08-13
GrocerX,P100052,6.25,2025-08-13T13:36:31,2025-08-13
MarketHub,P100052,7.99,2025-08-13T08:38:11,2025-08-13
ValueFoods,P100052,5.64,2025-08-13T15:07:07,2025-08-13
GrocerX,P100053,2.81,2025-08-13T08:58:13,2025-08-13
MarketHub,P100053,3.19,2025-08-13T06:08:41,2025-08-13
ValueFoods,P100053,3.48,2025-08-13T18:37:23,2025-08-13
UrbanMart,P100053,3.98,2025-08-13T02:28:33,2025-08-13
ValueFoods,P100054,9.23,2025-08-13T22:36:52,2025-08-13
UrbanMart,P100054,9.40,2025-08-13T00:05:40,2025-08-13
GrocerX,P100055,7.64,2025-08-13T17:20:14,2025-08-13
MarketHub,P100055,6.85,2025-08-13T05:17:30,2025-08-13
ValueFoods,P100055,6.65,2025-08-13T00:22:15,2025-08-13
UrbanMart,P100055,10.03,2025-08-13T01:15:18,2025-08-13
GrocerX,P100056,3.15,2025-08-13T15:55:58,2025-08-13
ValueFoods,P100056,2.12,2025-08-13T15:41:18,2025-08-13
UrbanMart,P100056,3.35,2025-08-13T10:38:49,2025-08-13
MarketHub,P100057,2.26,2025-08-13T08:19:28,2025-08-14
UrbanMart,P100057,2.78,2025-08-13T22:37:06,2025-08-13
MarketHub,P100058,2.79,2025-08-13T01:50:32,2025-08-13
ValueFoods,P100058,4.70,2025-08-13T18:48:12,2025-08-13
UrbanMart,P100058,5.50,2025-08-13T01:09:54,2025-08-13
GrocerX,P100059,6.02,2025-08-13T04:50:34,2025-08-13
MarketHub,P100059,6.00,2025-08-13T16:49:55,2025-08-13
ValueFoods,P100059,6.13,2025-08-13T05:01:47,2025-08-13
MarketHub,P100060,2.99,2025-08-13T18:49:44,
ValueFoods,P100060,5.47,2025-08-13T04:15:37,2025-08-13
UrbanMart,P100060,4.42,2025-08-13T05:39:37,2025-08-13
GrocerX,P100061,4.13,2025-08-13T09:31:39,
MarketHub,P100061,4.35,2025-08-13T09:38:01,2025-08-13
ValueFoods,P100061,4.25,2025-08-13T06:16:49,2025-08-13
UrbanMart,P100061,5.05,2025-08-13T11:57:15,2025-08-13
MarketHub,P100062,6.73,2025-08-13T04:25:58,2025-08-13
ValueFoods,P100062,7.98,2025-08-13T10:25:28,2025-08-13
UrbanMart,P100062,7.12,2025-08-13T00:06:51,2025-08-13
GrocerX,P100063,1.44,2025-08-13T04:19:02,2025-08-13
MarketHub,P100063,2.70,2025-08-13T02:52:04,2025-08-13
ValueFoods,P100063,1.71,2025-08-13T10:54:32,2025-08-13
UrbanMart,P100063,1.65,2025-08-13T17:57:27,2025-08-13
GrocerX,P100064,8.62,2025-08-13T03:25:48,2025-08-13
ValueFoods,P100064,8.83,2025-08-13T20:14:54,2025-08-13
UrbanMart,P100064,9.10,2025-08-13T09:57:17,2025-08-13
GrocerX,P100065,0.35,2025-08-13T12:25:00,2025-08-13
MarketHub,P100065,0.55,2025-08-13T05:57:58,2025-08-13
ValueFoods,P100065,0.39,2025-08-13T11:35:17,2025-08-13
UrbanMart,P100065,0.32,2025-08-13T19:50:51,2025-08-13
GrocerX,P100066,9.12,2025-08-13T22:54:34,2025-08-13
MarketHub,P100066,7.42,2025-08-13T17:23:13,2025-08-13
ValueFoods,P100066,7.08,2025-08-13T11:59:38,2025-08-13
UrbanMart,P100066,8.62,2025-08-13T08:33:39,2025-08-13
GrocerX,P100067,1.00,2025-08-13T12:36:40,2025-08-13
MarketHub,P100067,1.13,2025-08-13T14:55:32,2025-08-13
ValueFoods,P100067,1.52,2025-08-13T18:23:43,2025-08-13
UrbanMart,P100067,1.45,2025-08-13T02:02:42,2025-08-13
GrocerX,P100068,15.78,2025-08-13T06:29:35,2025-08-13
MarketHub,P100068,13.01,2025-08-13T00:39:38,2025-08-13
ValueFoods,P100068,11.56,2025-08-13T14:38:39,2025-08-13
UrbanMart,P100068,16.68,2025-08-13T15:28:27,2025-08-13
GrocerX,P100069,8.76,2025-08-13T19:04:33,2025-08-13
MarketHub,P100069,11.63,2025-08-13T20:26:50,2025-08-13
ValueFoods,P100069,7.59,2025-08-13T23:55:38,2025-08-13
UrbanMart,P100069,9.19,2025-08-13T19:44:35,2025-08-13
MarketHub,P100070,3.09,2025-08-13T11:15:17,2025-08-13
ValueFoods,P100070,3.13,2025-08-13T09:05:55,2025-08-13
GrocerX,P100071,4.02,2025-08-13T01:28:45,2025-08-13
MarketHub,P100071,4.16,2025-08-13T05:22:25,2025-08-13
ValueFoods,P100071,4.15,2025-08-13T13:31:42,2025-08-13
UrbanMart,P100071,5.95,2025-08-13T01:58:35,2025-08-13
GrocerX,P100072,6.17,2025-08-13T17:27:51,2025-08-13
MarketHub,P100072,7.14,2025-08-13T12:48:42,2025-08-13
ValueFoods,P100072,8.00,2025-08-13T06:49:32,2025-08-13
UrbanMart,P100072,3.20,2025-08-13T17:52:05,2025-08-13
GrocerX,P100073,1.16,2025-08-13T11:04:02,2025-08-13
MarketHub,P100073,1.95,2025-08-13T13:45:46,2025-08-13
ValueFoods,P100073,1.95,2025-08-13T12:03:17,2025-08-13
UrbanMart,P100073,1.72,2025-08-13T15:12:41,2025-08-13
GrocerX,P100074,8.59,2025-08-13T23:45:06,2025-08-13
MarketHub,P100074,6.60,2025-08-13T04:38:27,2025-08-13
ValueFoods,P100074,6.21,2025-08-13T15:48:13,2025-08-13
UrbanMart,P100074,5.08,2025-08-13T04:00:41,2025-08-13
MarketHub,P100075,1.63,2025-08-13T11:49:26,2025-08-13
ValueFoods,P100075,2.08,2025-08-13T05:48:35,2025-08-13
UrbanMart,P100075,2.11,2025-08-13T01:57:59,2025-08-13
GrocerX,P100076,10.73,2025-08-13T15:32:24,2025-08-13
ValueFoods,P100076,11.63,2025-08-13T09:50:33,2025-08-13
GrocerX,P100077,3.49,2025-08-13T15:26:13,2025-08-13
MarketHub,P100077,2.13,2025-08-13T19:36:16,2025-08-13
UrbanMart,P100077,3.74,2025-08-13T03:02:28,2025-08-13
MarketHub,P100078,2.51,2025-08-13T09:15:25,2025-08-13
ValueFoods,P100078,3.78,2025-08-13T09:16:24,2025-08-13
UrbanMart,P100078,3.93,2025-08-13T10:18:06,2025-08-13
GrocerX,P100079,5.95,2025-08-13T02:55:26,2025-08-13
ValueFoods,P100079,3.88,2025-08-13T12:13:55,2025-08-13
UrbanMart,P100079,4.63,2025-08-13T23:12:50,2025-08-13
GrocerX,P100080,4.73,2025-08-13T18:27:28,2025-08-13
MarketHub,P100080,7.43,2025-08-13T09:29:30,2025-08-13
MarketHub,P100081,4.68,2025-08-13T20:57:05,2025-08-13
ValueFoods,P100081,4.60,2025-08-13T01:24:46,2025-08-13
UrbanMart,P100081,5.43,2025-08-13T11:35:08,2025-08-13
GrocerX,P100082,4.30,2025-08-13T04:54:28,2025-08-13
MarketHub,P100082,3.63,2025-08-13T23:18:43,2025-08-13
GrocerX,P100083,5.75,2025-08-13T02:34:06,2025-08-13
MarketHub,P100083,9.99,2025-08-13T14:34:42,2025-08-13
ValueFoods,P100083,8.81,2025-08-13T09:47:50,2025-08-13
UrbanMart,P100083,9.76,2025-08-13T18:12:00,2025-08-13
GrocerX,P100084,6.51,2025-08-13T02:54:31,2025-08-13
MarketHub,P100084,9.54,2025-08-13T08:23:10,2025-08-13
ValueFoods,P100084,8.61,2025-08-13T06:51:44,2025-08-13
UrbanMart,P100084,10.04,2025-08-13T07:50:40,2025-08-13
GrocerX,P100085,2.53,2025-08-13T17:43:06,2025-08-11
MarketHub,P100085,2.97,2025-08-13T06:35:41,2025-08-13
ValueFoods,P100085,4.64,2025-08-13T15:10:45,2025-08-13
UrbanMart,P100085,10.74,2025-08-13T15:56:52,2025-08-13
GrocerX,P100086,5.24,2025-08-13T01:20:02,2025-08-13
MarketHub,P100086,7.55,2025-08-13T01:32:58,2025-08-13
ValueFoods,P100086,5.59,2025-08-13T23:47:45,2025-08-13
UrbanMart,P100086,7.37,2025-08-13T19:21:06,2025-08-13
GrocerX,P100087,0.64,2025-08-13T00:22:51,2025-08-13
MarketHub,P100087,0.47,2025-08-13T12:18:35,2025-08-13
ValueFoods,P100087,0.52,2025-08-13T21:23:02,2025-08-13
UrbanMart,P100087,0.46,2025-08-13T13:37:10,2025-08-13
GrocerX,P100088,3.77,2025-08-13T21:07:21,2025-08-13
ValueFoods,P100088,2.13,2025-08-13T17:06:08,2025-08-13
GrocerX,P100089,5.93,2025-08-13T22:11:54,2025-08-13
MarketHub,P100089,5.40,2025-08-13T19:39:41,2025-08-13
ValueFoods,P100089,6.82,2025-08-13T13:27:01,2025-08-13
UrbanMart,P100089,6.10,2025-08-13T18:49:47,2025-08-13
GrocerX,P100090,7.36,2025-08-13T10:49:17,2025-08-13
MarketHub,P100090,7.09,2025-08-13T01:11:14,2025-08-13
