competitor,product_id,price,scrape_ts,event_date
GrocerX,P100000,1.33,2025-08-21T04:35:15,2025-08-21
MarketHub,P100000,1.47,2025-08-21T03:25:16,2025-08-21
UrbanMart,P100000,1.30,2025-08-21T19:17:43,2025-08-21
MarketHub,P100001,4.81,2025-08-21T22:46:48,2025-08-21
ValueFoods,P100001,3.59,2025-08-21T13:16:46,2025-08-21
UrbanMart,P100001,5.30,2025-08-21T11:16:38,2025-08-21
MarketHub,P100002,9.27,2025-08-21T16:55:23,2025-08-21
UrbanMart,P100002,10.10,2025-08-21T15:17:37,2025-08-21
MarketHub,P100003,10.65,2025-08-21T21:24:41,2025-08-21
ValueFoods,P100003,9.19,2025-08-21T16:24:03,2025-08-21
GrocerX,P100004,12.50,2025-08-21T18:27:09,2025-08-21
MarketHub,P100004,11.41,2025-08-21T06:49:50,2025-08-21
ValueFoods,P100004,10.44,2025-08-21T03:06:03,2025-08-21
UrbanMart,P100004,11.68,2025-08-21T10:34:22,2025-08-21
GrocerX,P100005,7.34,2025-08-21T02:48:37,2025-08-21
MarketHub,P100005,6.91,2025-08-21T19:56:11,2025-08-21
ValueFoods,P100005,9.29,2025-08-21T05:19:16,2025-08-21
UrbanMart,P100005,9.95,2025-08-21T23:04:11,2025-08-21
ValueFoods,P100006,3.49,2025-08-21T14:45:29,2025-08-21
GrocerX,P100007,5.42,2025-08-21T06:59:59,2025-08-21
MarketHub,P100007,6.18,2025-08-21T23:19:21,2025-08-21
ValueFoods,P100007,6.87,2025-08-21T19:03:30,2025-08-21
UrbanMart,P100007,8.14,2025-08-21T14:06:28,2025-08-21
GrocerX,P100008,5.44,2025-08-21T16:11:23,2025-08-21
MarketHub,P100008,4.34,2025-08-21T12:34:39,2025-08-21
ValueFoods,P100008,4.33,2025-08-21T21:26:42,2025-08-21
MarketHub,P100009,3.61,2025-08-21T01:11:55,2025-08-21
ValueFoods,P100009,3.39,2025-08-21T01:32:54,2025-08-21
GrocerX,P100010,0.49,2025-08-21T02:04:25,2025-08-21
MarketHub,P100010,0.50,2025-08-21T23:35:09,2025-08-21
ValueFoods,P100010,0.47,2025-08-21T15:58:52,2025-08-21
GrocerX,P100011,3.96,2025-08-21T09:10:56,2025-08-21
MarketHub,P100011,5.52,2025-08-21T08:15:54,2025-08-21
ValueFoods,P100011,6.09,2025-08-21T12:48:18,2025-08-21
UrbanMart,P100011,7.87,2025-08-21T22:03:55,2025-08-21
GrocerX,P100012,7.85,2025-08-21T09:03:43,2025-08-21
MarketHub,P100012,9.91,2025-08-21T11:14:14,2025-08-21
ValueFoods,P100013,2.90,2025-08-21T04:10:44,2025-08-21
UrbanMart,P100013,3.23,2025-08-21T15:38:31,2025-08-21
GrocerX,P100014,7.16,2025-08-21T09:03:25,2025-08-21
MarketHub,P100014,4.89,2025-08-21T07:02:40,2025-08-21
ValueFoods,P100014,6.09,2025-08-21T21:10:49,2025-08-21
UrbanMart,P100014,6.17,2025-08-21T14:40:08,2025-08-21
GrocerX,P100015,6.77,2025-08-21T08:23:06,2025-08-21
MarketHub,P100015,6.46,2025-08-21T20:41:49,2025-08-21
ValueFoods,P100015,7.83,2025-08-21T10:55:35,2025-08-21
UrbanMart,P100015,6.54,2025-08-21T23:48:12,2025-08-21
ValueFoods,P100016,0.57,2025-08-21T19:14:51,2025-08-21
UrbanMart,P100016,0.58,2025-08-21T12:20:19,2025-08-21
GrocerX,P100017,5.35,2025-08-21T22:08:14,2025-08-21
MarketHub,P100017,4.69,2025-08-21T09:43:52,2025-08-21
ValueFoods,P100017,4.51,2025-08-21T23:59:58,2025-08-21
UrbanMart,P100017,5.99,2025-08-21T05:17:56,2025-08-21
ValueFoods,P100018,5.68,2025-08-21T12:23:18,2025-08-21
UrbanMart,P100018,3.87,2025-08-21T22:35:28,2025-08-21
MarketHub,P100019,3.76,2025-08-21T06:24:35,2025-08-21
ValueFoods,P100019,2.59,2025-08-21T03:27:23,2025-08-21
UrbanMart,P100019,3.99,2025-08-21T15:54:20,2025-08-21
GrocerX,P100020,3.58,2025-08-21T08:48:14,2025-08-21
MarketHub,P100020,4.80,2025-08-21T05:07:54,2025-08-21
ValueFoods,P100020,4.96,2025-08-21T10:52:34,2025-08-21
UrbanMart,P100020,5.83,2025-08-21T01:06:56,2025-08-21
