competitor,product_id,price,scrape_ts,event_date
GrocerX,P100000,2.06,2025-08-17T23:34:25,2025-08-17
MarketHub,P100000,1.55,2025-08-17T16:46:22,
ValueFoods,P100000,1.48,2025-08-17T18:19:15,2025-08-17
UrbanMart,P100000,1.65,2025-08-17T23:58:09,2025-08-17
GrocerX,P100001,4.07,2025-08-17T23:52:55,2025-08-17
MarketHub,P100001,3.35,2025-08-17T18:31:05,2025-08-17
ValueFoods,P100001,4.06,2025-08-17T01:38:44,2025-08-17
GrocerX,P100002,6.96,2025-08-17T02:32:41,2025-08-17
MarketHub,P100002,9.55,2025-08-17T05:03:55,2025-08-17
ValueFoods,P100002,9.95,2025-08-17T04:10:58,2025-08-17
UrbanMart,P100002,11.58,2025-08-17T12:57:02,2025-08-17
GrocerX,P100003,9.82,2025-08-17T04:11:10,2025-08-17
MarketHub,P100003,7.30,2025-08-17T03:19:26,2025-08-17
ValueFoods,P100003,10.12,2025-08-17T18:50:09,2025-08-17
UrbanMart,P100003,6.03,2025-08-17T17:58:31,2025-08-17
GrocerX,P100004,10.19,2025-08-17T22:50:51,2025-08-17
MarketHub,P100004,10.15,2025-08-17T16:57:07,2025-08-17
ValueFoods,P100004,8.37,2025-08-17T16:53:31,2025-08-17
MarketHub,P100005,7.36,2025-08-17T16:49:36,2025-08-17
ValueFoods,P100005,8.30,2025-08-17T01:33:19,2025-08-17
UrbanMart,P100005,3.92,2025-08-17T07:32:47,2025-08-17
MarketHub,P100006,4.56,2025-08-17T08:01:21,2025-08-17
ValueFoods,P100006,3.36,2025-08-17T05:14:33,2025-08-17
UrbanMart,P100006,3.91,2025-08-17T12:19:46,2025-08-17
GrocerX,P100007,6.33,2025-08-17T18:51:00,2025-08-17
MarketHub,P100007,5.93,2025-08-17T12:41:48,2025-08-17
ValueFoods,P100007,7.07,2025-08-17T07:33:47,2025-08-17
UrbanMart,P100007,7.55,2025-08-17T10:49:24,2025-08-17
GrocerX,P100008,2.30,2025-08-17T14:18:30,2025-08-17
MarketHub,P100008,,2025-08-17T01:02:20,2025-08-17
ValueFoods,P100008,4.30,2025-08-17T15:50:59,2025-08-17
UrbanMart,P100008,3.37,2025-08-17T04:49:52,2025-08-17
GrocerX,P100009,2.83,2025-08-17T08:09:51,2025-08-17
MarketHub,P100009,3.04,2025-08-17T14:59:13,2025-08-17
ValueFoods,P100009,3.18,2025-08-17T05:09:13,2025-08-17
UrbanMart,P100009,2.74,2025-08-17T10:57:58,2025-08-17
MarketHub,P100010,0.58,2025-08-17T23:14:34,2025-08-17
ValueFoods,P100010,0.55,2025-08-17T02:05:16,2025-08-17
UrbanMart,P100010,0.55,2025-08-17T09:30:08,2025-08-17
GrocerX,P100011,3.84,2025-08-17T06:15:54,2025-08-17
ValueFoods,P100011,7.77,2025-08-17T23:39:16,2025-08-17
UrbanMart,P100011,6.03,2025-08-17T21:48:03,2025-08-17
GrocerX,P100012,12.35,2025-08-17T13:19:14,2025-08-17
MarketHub,P100012,12.87,2025-08-17T01:10:04,2025-08-17
ValueFoods,P100012,10.85,2025-08-17T05:40:43,2025-08-17
UrbanMart,P100012,8.66,2025-08-17T07:20:17,2025-08-17
GrocerX,P100013,3.26,2025-08-17T03:53:56,2025-08-17
MarketHub,P100013,5.06,2025-08-17T09:24:28,2025-08-17
UrbanMart,P100013,2.79,2025-08-17T03:31:05,2025-08-17
GrocerX,P100014,7.27,2025-08-17T01:55:38,2025-08-17
GrocerX,P100015,8.39,2025-08-17T03:17:08,2025-08-17
MarketHub,P100015,8.43,2025-08-17T09:42:00,2025-08-17
ValueFoods,P100015,7.03,2025-08-17T15:30:18,2025-08-17
UrbanMart,P100015,8.33,2025-08-17T12:08:05,2025-08-17
MarketHub,P100016,0.57,2025-08-17T21:36:25,2025-08-17
ValueFoods,P100016,0.48,2025-08-17T10:18:14,2025-08-17
UrbanMart,P100016,0.37,2025-08-17T15:58:10,2025-08-17
GrocerX,P100017,4.01,2025-08-17T03:42:45,2025-08-17
MarketHub,P100017,7.40,2025-08-17T03:04:03,2025-08-17
ValueFoods,P100017,7.88,2025-08-17T13:28:14,2025-08-17
UrbanMart,P100017,7.01,2025-08-17T06:04:24,2025-08-17
GrocerX,P100018,4.80,2025-08-17T17:35:26,2025-08-17
MarketHub,P100018,4.34,2025-08-17T00:56:58,2025-08-17
ValueFoods,P100018,5.60,2025-08-17T04:58:23,2025-08-17
UrbanMart,P100018,4.48,2025-08-17T23:46:10,2025-08-17
MarketHub,P100019,3.32,2025-08-17T01:58:40,2025-08-17
GrocerX,P100020,3.73,2025-08-17T23:51:36,2025-08-17
MarketHub,P100020,3.19,2025-08-17T12:29:41,2025-08-17
ValueFoods,P100020,2.67,2025-08-17T12:24:17,2025-08-17
ValueFoods,P100021,2.70,2025-08-17T19:28:15,2025-08-17
UrbanMart,P100021,2.37,2025-08-17T19:20:35,2025-08-17
GrocerX,P100022,3.58,2025-08-17T10:21:38,2025-08-17
MarketHub,P100022,6.10,2025-08-17T00:40:48,2025-08-17
ValueFoods,P100022,7.54,2025-08-17T20:34:04,2025-08-17
UrbanMart,P100022,5.72,2025-08-17T08:21:52,2025-08-17
GrocerX,P100023,8.68,2025-08-17T02:12:42,2025-08-17
MarketHub,P100023,5.38,2025-08-17T13:53:08,2025-08-17
ValueFoods,P100023,8.11,2025-08-17T08:45:45,2025-08-17
GrocerX,P100024,0.47,2025-08-17T03:43:29,2025-08-17
ValueFoods,P100024,0.35,2025-08-17T13:26:34,2025-08-15
UrbanMart,P100024,0.40,2025-08-17T12:09:54,2025-08-17
GrocerX,P100025,5.93,2025-08-17T21:25:25,2025-08-17
MarketHub,P100025,6.92,2025-08-17T12:20:17,2025-08-17
ValueFoods,P100025,7.18,2025-08-17T11:10:42,2025-08-17
UrbanMart,P100025,11.63,2025-08-17T18:31:12,2025-08-17
MarketHub,P100026,8.30,2025-08-17T12:37:03,2025-08-17
ValueFoods,P100026,11.59,2025-08-17T05:50:15,2025-08-17
UrbanMart,P100026,13.63,2025-08-17T06:49:02,2025-08-17
GrocerX,P100027,2.99,2025-08-17T00:58:02,2025-08-17
MarketHub,P100027,3.01,2025-08-17T09:39:27,2025-08-17
ValueFoods,P100027,4.93,2025-08-17T10:36:11,2025-08-17
UrbanMart,P100027,3.26,2025-08-17T11:11:14,2025-08-17
GrocerX,P100028,0.41,2025-08-17T09:26:08,2025-08-17
UrbanMart,P100028,0.56,2025-08-17T21:13:19,2025-08-17
GrocerX,P100029,0.53,2025-08-17T18:56:54,2025-08-17
MarketHub,P100029,0.52,2025-08-17T16:03:14,2025-08-17
GrocerX,P100030,5.32,2025-08-17T08:02:30,2025-08-17
MarketHub,P100030,4.77,2025-08-17T11:25:10,2025-08-17
ValueFoods,P100030,5.45,2025-08-17T22:21:42,2025-08-17
UrbanMart,P100030,6.96,2025-08-17T02:22:32,2025-08-17
GrocerX,P100031,15.63,2025-08-17T12:49:48,2025-08-17
MarketHub,P100031,9.34,2025-08-17T17:56:44,2025-08-17
ValueFoods,P100031,12.13,2025-08-17T03:14:09,2025-08-17
UrbanMart,P100031,12.11,2025-08-17T13:41:54,2025-08-17
ValueFoods,P100032,6.16,2025-08-17T15:34:43,2025-08-17
UrbanMart,P100032,5.18,2025-08-17T10:55:22,2025-08-17
GrocerX,P100033,8.53,2025-08-17T20:40:50,2025-08-17
MarketHub,P100033,10.73,2025-08-17T05:32:29,2025-08-17
ValueFoods,P100033,9.77,2025-08-17T14:41:49,2025-08-17
UrbanMart,P100033,11.26,2025-08-17T16:31:50,2025-08-17
MarketHub,P100034,7.65,2025-08-17T00:55:22,2025-08-17
ValueFoods,P100034,5.41,2025-08-17T11:02:23,2025-08-17
UrbanMart,P100034,8.31,2025-08-17T18:32:00,2025-08-17
GrocerX,P100035,2.98,2025-08-17T15:09:03,2025-08-17
MarketHub,P100035,3.13,2025-08-17T07:02:04,2025-08-17
ValueFoods,P100035,6.59,2025-08-17T16:33:56,2025-08-17
UrbanMart,P100035,4.50,2025-08-17T09:36:08,2025-08-17
GrocerX,P100036,5.68,2025-08-17T08:07:49,2025-08-17
MarketHub,P100036,5.47,2025-08-17T00:05:30,2025-08-17
ValueFoods,P100036,4.75,2025-08-17T21:01:42,2025-08-17
UrbanMart,P100036,4.82,2025-08-17T23:41:17,2025-08-17
GrocerX,P100037,5.58,2025-08-17T20:09:56,2025-08-17
MarketHub,P100037,5.70,2025-08-17T23:08:12,2025-08-17
UrbanMart,P100037,4.32,2025-08-17T12:42:16,2025-08-17
GrocerX,P100038,8.84,2025-08-17T14:52:27,2025-08-17
ValueFoods,P100038,8.22,2025-08-17T04:53:20,2025-08-17
UrbanMart,P100038,6.85,2025-08-17T16:54:33,2025-08-17
ValueFoods,P100039,9.19,2025-08-17T16:31:08,2025-08-17
UrbanMart,P100039,7.71,2025-08-17T01:46:25,2025-08-17
GrocerX,P100040,3.49,2025-08-17T06:13:56,2025-08-17
MarketHub,P100040,4.19,2025-08-17T01:43:30,2025-08-17
ValueFoods,P100040,4.29,2025-08-17T22:01:38,2025-08-17
UrbanMart,P100040,4.21,2025-08-17T19:58:42,2025-08-17
GrocerX,P100041,12.00,2025-08-17T15:34:07,2025-08-17
ValueFoods,P100041,10.05,2025-08-17T10:08:15,2025-08-17
UrbanMart,P100041,8.00,2025-08-17T04:14:19,2025-08-17
GrocerX,P100042,8.51,2025-08-17T19:06:11,2025-08-17
MarketHub,P100042,10.86,2025-08-17T04:24:31,2025-08-17
ValueFoods,P100042,9.49,2025-08-17T10:02:47,2025-08-17
UrbanMart,P100042,10.42,2025-08-17T03:30:43,2025-08-17
ValueFoods,P100043,7.98,2025-08-17T03:42:07,2025-08-17
UrbanMart,P100043,6.67,2025-08-17T17:30:19,2025-08-17
GrocerX,P100044,5.69,2025-08-17T04:42:53,2025-08-17
MarketHub,P100044,3.02,2025-08-17T04:13:30,2025-08-17
ValueFoods,P100044,6.89,2025-08-17T22:40:37,2025-08-17
GrocerX,P100045,9.39,2025-08-17T16:51:33,2025-08-17
MarketHub,P100045,8.75,2025-08-17T15:00:16,2025-08-17
ValueFoods,P100045,6.72,2025-08-17T10:54:19,2025-08-17
UrbanMart,P100045,6.08,2025-08-17T09:11:11,2025-08-17
GrocerX,P100046,7.25,2025-08-17T18:11:21,2025-08-17
MarketHub,P100046,8.45,2025-08-17T23:49:52,2025-08-17
ValueFoods,P100046,7.50,2025-08-17T01:38:09,2025-08-17
UrbanMart,P100046,6.75,2025-08-17T09:20:07,2025-08-17
GrocerX,P100047,0.63,2025-08-17T14:09:55,2025-08-17
MarketHub,P100047,0.44,,2025-08-17
ValueFoods,P100047,0.52,2025-08-17T06:53:52,2025-08-17
UrbanMart,P100047,0.48,2025-08-17T14:16:07,2025-08-17
GrocerX,P100048,11.87,2025-08-17T11:32:27,2025-08-17
MarketHub,P100048,12.98,2025-08-17T10:09:35,2025-08-17
ValueFoods,P100048,11.82,2025-08-17T11:55:26,2025-08-17
UrbanMart,P100048,13.71,2025-08-17T05:20:34,2025-08-17
GrocerX,P100049,0.38,2025-08-17T06:19:04,2025-08-17
UrbanMart,P100049,0.52,2025-08-17T19:15:47,2025-08-17
MarketHub,P100050,12.37,2025-08-17T21:19:08,2025-08-17
ValueFoods,P100050,13.05,2025-08-17T01:00:47,2025-08-17
UrbanMart,P100050,14.44,2025-08-17T23:10:22,2025-08-17
GrocerX,P100051,14.01,2025-08-17T17:16:07,2025-08-17
ValueFoods,P100051,11.16,2025-08-17T13:48:26,2025-08-17
UrbanMart,P100051,7.57,2025-08-17T02:02:30,2025-08-17
GrocerX,P100052,4.58,2025-08-17T04:34:06,2025-08-17
MarketHub,P100052,5.46,2025-08-17T03:27:49,2025-08-17
ValueFoods,P100052,7.23,2025-08-17T10:28:59,2025-08-17
UrbanMart,P100052,6.66,2025-08-17T07:55:34,2025-08-17
GrocerX,P100053,3.66,2025-08-17T20:17:36,2025-08-17
MarketHub,P100053,3.16,2025-08-17T16:22:11,2025-08-17
ValueFoods,P100053,2.29,2025-08-17T05:59:52,2025-08-17
GrocerX,P100054,9.95,2025-08-17T15:03:37,2025-08-17
MarketHub,P100054,9.98,2025-08-17T17:09:50,2025-08-17
ValueFoods,P100054,7.81,2025-08-17T11:29:56,2025-08-17
UrbanMart,P100054,12.30,2025-08-17T17:49:45,2025-08-17
GrocerX,P100055,6.35,2025-08-17T03:07:33,2025-08-17
MarketHub,P100055,8.51,2025-08-17T19:19:39,2025-08-17
ValueFoods,P100055,7.15,2025-08-17T06:30:53,2025-08-17
UrbanMart,P100055,6.92,2025-08-17T20:51:31,2025-08-17
GrocerX,P100056,3.16,2025-08-17T13:46:14,2025-08-17
MarketHub,P100056,2.51,2025-08-17T07:59:18,2025-08-17
ValueFoods,P100056,2.59,2025-08-17T04:33:25,2025-08-17
UrbanMart,P100056,2.67,2025-08-17T16:36:20,2025-08-17
GrocerX,P100057,2.42,2025-08-17T20:10:07,2025-08-17
MarketHub,P100057,2.45,2025-08-17T11:50:48,2025-08-17
ValueFoods,P100057,2.30,2025-08-17T23:15:19,2025-08-17
UrbanMart,P100057,2.79,2025-08-17T06:34:41,2025-08-17
GrocerX,P100058,1.71,2025-08-17T18:46:19,2025-08-17
ValueFoods,P100058,4.49,2025-08-17T03:29:59,2025-08-17
UrbanMart,P100058,3.77,2025-08-17T10:20:18,2025-08-17
GrocerX,P100059,6.13,2025-08-17T06:17:55,2025-08-17
MarketHub,P100059,6.68,2025-08-17T10:19:10,2025-08-17
UrbanMart,P100059,7.56,2025-08-17T09:52:27,2025-08-17
GrocerX,P100060,5.24,2025-08-17T16:53:46,2025-08-17
MarketHub,P100060,4.19,2025-08-17T02:56:06,2025-08-17
UrbanMart,P100060,4.14,2025-08-17T07:05:35,2025-08-20
MarketHub,P100061,4.39,2025-08-17T01:13:29,2025-08-17
ValueFoods,P100061,4.51,2025-08-17T13:52:41,2025-08-17
UrbanMart,P100061,4.82,2025-08-17T23:43:45,2025-08-17
GrocerX,P100062,7.09,2025-08-17T19:21:21,2025-08-17
MarketHub,P100062,7.48,2025-08-17T06:38:57,2025-08-17
ValueFoods,P100062,9.13,2025-08-17T08:08:28,2025-08-17
UrbanMart,P100062,7.92,2025-08-17T07:10:48,2025-08-17
GrocerX,P100063,2.56,2025-08-17T14:20:22,2025-08-17
