competitor,product_id,price,scrape_ts,event_date
GrocerX,P100000,1.53,2025-08-05T05:43:44,2025-08-05
MarketHub,P100000,1.11,2025-08-05T17:33:32,2025-08-05
UrbanMart,P100000,0.97,2025-08-05T17:51:31,2025-08-05
GrocerX,P100001,5.41,2025-08-05T18:34:10,2025-08-05
MarketHub,P100001,3.70,2025-08-05T08:38:53,2025-08-05
ValueFoods,P100001,4.96,2025-08-05T14:55:41,2025-08-05
UrbanMart,P100001,6.58,2025-08-05T16:47:10,2025-08-05
MarketHub,P100002,12.71,2025-08-05T20:04:07,2025-08-05
ValueFoods,P100002,7.99,2025-08-05T18:33:31,2025-08-05
UrbanMart,P100002,10.83,2025-08-05T04:36:34,2025-08-05
GrocerX,P100003,10.54,2025-08-05T18:45:40,2025-08-05
MarketHub,P100003,8.45,2025-08-05T15:34:03,2025-08-05
ValueFoods,P100003,5.35,2025-08-05T19:14:32,2025-08-05
UrbanMart,P100003,5.45,2025-08-05T07:23:39,2025-08-05
GrocerX,P100004,6.84,2025-08-05T11:51:45,2025-08-05
MarketHub,P100004,12.10,2025-08-05T19:15:07,2025-08-05
ValueFoods,P100004,14.48,2025-08-05T19:27:25,2025-08-05
UrbanMart,P100004,11.35,2025-08-05T11:01:23,2025-08-05
ValueFoods,P100005,7.12,2025-08-05T02:32:32,2025-08-05
GrocerX,P100006,5.08,2025-08-05T07:21:40,2025-08-05
MarketHub,P100006,2.84,2025-08-05T16:05:12,2025-08-05
ValueFoods,P100006,3.68,2025-08-05T18:20:27,2025-08-05
UrbanMart,P100006,3.69,2025-08-05T18:44:33,2025-08-05
MarketHub,P100007,7.63,2025-08-05T05:16:09,2025-08-05
ValueFoods,P100007,5.71,2025-08-05T17:43:20,2025-08-05
UrbanMart,P100007,error,2025-08-05T20:08:30,2025-08-05
GrocerX,P100008,2.25,2025-08-05T06:53:55,2025-08-05
MarketHub,P100008,2.46,2025-08-05T17:39:19,2025-08-05
ValueFoods,P100008,3.91,2025-08-05T17:48:24,2025-08-05
UrbanMart,P100008,5.68,2025-08-05T19:00:39,2025-08-05
GrocerX,P100009,3.64,2025-08-05T17:13:58,2025-08-05
ValueFoods,P100009,3.03,2025-08-05T02:32:30,2025-08-05
UrbanMart,P100009,3.73,2025-08-05T02:10:40,2025-08-05
GrocerX,P100010,0.62,2025-08-05T09:18:15,2025-08-05
MarketHub,P100010,0.29,2025-08-05T11:01:17,2025-08-05
ValueFoods,P100010,0.40,2025-08-05T16:05:14,2025-08-05
MarketHub,P100011,7.44,2025-08-05T23:31:32,2025-08-05
ValueFoods,P100011,9.56,2025-08-05T20:45:57,2025-08-05
UrbanMart,P100011,6.86,2025-08-05T14:13:23,2025-08-05
GrocerX,P100012,9.10,2025-08-05T22:44:15,2025-08-05
MarketHub,P100012,13.22,2025-08-05T12:48:00,2025-08-05
ValueFoods,P100012,13.13,2025-08-05T03:58:35,2025-08-05
UrbanMart,P100012,9.10,2025-08-05T21:55:07,2025-08-05
GrocerX,P100013,5.33,2025-08-05T18:38:38,2025-08-05
MarketHub,P100013,5.87,2025-08-05T00:28:51,2025-08-05
ValueFoods,P100013,3.08,2025-08-05T20:30:14,2025-08-05
GrocerX,P100014,3.82,2025-08-05T14:01:50,2025-08-05
MarketHub,P100014,4.76,2025-08-05T22:58:00,2025-08-05
ValueFoods,P100014,5.62,2025-08-05T20:27:14,2025-08-05
UrbanMart,P100014,5.48,2025-08-05T00:36:14,2025-08-05
GrocerX,P100015,3.09,2025-08-05T09:19:19,2025-08-05
MarketHub,P100015,7.35,2025-08-05T14:49:07,2025-08-05
ValueFoods,P100015,7.89,2025-08-05T21:00:15,2025-08-05
GrocerX,P100016,0.42,2025-08-05T07:12:13,2025-08-05
UrbanMart,P100016,0.43,2025-08-05T21:40:27,2025-08-05
MarketHub,P100017,4.59,2025-08-05T15:15:51,2025-08-05
ValueFoods,P100017,4.18,2025-08-05T17:17:57,2025-08-05
UrbanMart,P100017,4.68,2025-08-05T15:14:26,2025-08-05
GrocerX,P100018,4.41,2025-08-05T20:09:14,2025-08-05
MarketHub,P100018,6.68,2025-08-05T14:56:38,2025-08-05
ValueFoods,P100018,5.15,2025-08-05T09:07:48,2025-08-05
UrbanMart,P100018,4.45,2025-08-05T23:48:09,2025-08-05
ValueFoods,P100019,4.99,2025-08-05T21:43:33,2025-08-06
UrbanMart,P100019,4.24,2025-08-05T00:52:56,2025-08-05
MarketHub,P100020,3.43,2025-08-05T01:55:37,2025-08-05
ValueFoods,P100020,3.44,2025-08-05T08:02:34,2025-08-05
UrbanMart,P100020,4.24,2025-08-05T08:33:05,2025-08-05
GrocerX,P100021,3.32,2025-08-05T22:34:50,2025-08-05
MarketHub,P100021,2.84,2025-08-05T22:23:54,2025-08-05
ValueFoods,P100021,3.47,2025-08-05T14:28:58,2025-08-05
UrbanMart,P100021,2.97,2025-08-05T13:34:56,2025-08-05
GrocerX,P100022,7.02,2025-08-05T11:39:23,2025-08-05
MarketHub,P100022,7.72,2025-08-05T16:28:42,2025-08-05
ValueFoods,P100022,4.72,2025-08-05T17:58:33,2025-08-05
UrbanMart,P100022,5.76,2025-08-05T09:02:05,2025-08-05
GrocerX,P100023,6.54,2025-08-05T07:19:49,2025-08-05
ValueFoods,P100023,5.97,2025-08-05T12:16:06,2025-08-05
UrbanMart,P100023,3.50,2025-08-05T23:44:11,2025-08-05
MarketHub,P100024,0.61,2025-08-05T20:51:57,2025-08-05
ValueFoods,P100024,0.60,2025-08-05T01:38:47,2025-08-05
UrbanMart,P100024,0.58,2025-08-05T18:20:00,2025-08-05
GrocerX,P100025,6.96,2025-08-05T15:21:15,2025-08-05
ValueFoods,P100025,9.14,2025-08-05T23:09:28,2025-08-05
UrbanMart,P100025,6.91,2025-08-05T03:50:44,2025-08-05
GrocerX,P100026,13.33,2025-08-05T12:17:38,2025-08-05
MarketHub,P100026,8.20,2025-08-05T03:42:39,2025-08-05
ValueFoods,P100026,8.62,2025-08-05T11:55:54,2025-08-03
UrbanMart,P100026,12.40,2025-08-05T03:08:49,2025-08-05
MarketHub,P100027,2.40,2025-08-05T01:32:57,2025-08-05
ValueFoods,P100027,2.30,2025-08-05T07:58:25,2025-08-05
UrbanMart,P100027,3.19,2025-08-05T11:17:09,2025-08-05
GrocerX,P100028,0.51,2025-08-05T13:52:54,2025-08-05
MarketHub,P100028,0.36,2025-08-05T15:39:36,2025-08-05
